rule,name,value
ruler_3583_lr-rev,average,2.026
ruler_3584_lr,average,2.026
ruler_3584_lr-rev,average,2.026
ruler_3585_lr,average,2.026
ruler_3585_lr-rev,average,2.026
ruler_3586_lr,average,2.026
ruler_3586_lr-rev,average,2.026
ruler_3587_lr,average,2.026
ruler_3587_lr-rev,average,2.026
ruler_3588_lr,average,2.026
ruler_3588_lr-rev,average,2.026
ruler_3589_r,average,2.026
ruler_3590_lr,average,2.026
ruler_3590_lr-rev,average,2.026
ruler_3591_r,average,2.026
ruler_3592_r,average,2.026
ruler_3593_lr,average,2.026
ruler_3593_lr-rev,average,2.026
ruler_3594_lr,average,2.026
ruler_3594_lr-rev,average,2.026
ruler_3595_lr,average,2.026
ruler_3595_lr-rev,average,2.026
ruler_3596_r,average,2.026
ruler_3597_lr,average,2.026
ruler_3597_lr-rev,average,2.026
ruler_3598_lr,average,2.026
ruler_3598_lr-rev,average,2.026
ruler_3599_r,average,2.026
ruler_3600_r,average,2.026
ruler_3601_r,average,2.026
ruler_3602_r,average,2.026
ruler_3603_r,average,2.026
ruler_3604_r,average,2.026
ruler_3605_lr,average,2.026
ruler_3605_lr-rev,average,2.026
ruler_3606_lr,average,2.026
ruler_3606_lr-rev,average,2.026
ruler_3607_lr,average,2.026
ruler_3607_lr-rev,average,2.026
ruler_3608_r,average,2.026
ruler_3609_lr,average,2.026
ruler_3609_lr-rev,average,2.026
ruler_3610_r,average,2.026
ruler_3611_lr,average,2.026
ruler_3611_lr-rev,average,2.026
ruler_3612_r,average,2.026
ruler_3613_lr,average,2.026
ruler_3613_lr-rev,average,2.026
ruler_3614_r,average,2.026
ruler_3615_lr,average,2.026
ruler_3615_lr-rev,average,2.026
ruler_3616_r,average,2.026
ruler_3617_lr,average,2.026
ruler_3617_lr-rev,average,2.026
ruler_3618_lr,average,2.026
ruler_3618_lr-rev,average,2.026
ruler_3619_lr,average,2.026
ruler_3619_lr-rev,average,2.026
ruler_3620_lr,average,2.026
ruler_3620_lr-rev,average,2.026
ruler_3621_r,average,2.026
ruler_3622_r,average,2.026
ruler_3623_lr,average,2.026
ruler_3623_lr-rev,average,2.026
ruler_3624_r,average,2.026
ruler_3625_r,average,2.026
ruler_3626_lr,average,2.026
ruler_3626_lr-rev,average,2.026
ruler_3627_lr,average,2.026
ruler_3627_lr-rev,average,2.026
ruler_3628_lr,average,2.026
ruler_3628_lr-rev,average,2.026
ruler_3629_r,average,2.026
ruler_3630_r,average,2.026
ruler_3631_lr,average,2.026
ruler_3631_lr-rev,average,2.026
ruler_3632_lr,average,2.026
ruler_3632_lr-rev,average,2.026
ruler_3633_r,average,2.026
ruler_3634_lr,average,2.026
ruler_3634_lr-rev,average,2.026
ruler_3635_lr,average,2.026
ruler_3635_lr-rev,average,2.026
ruler_3636_r,average,2.026
ruler_3637_lr,average,2.026
ruler_3637_lr-rev,average,2.026
ruler_3638_r,average,2.026
ruler_3639_r,average,2.026
ruler_3640_lr,average,2.026
ruler_3640_lr-rev,average,2.026
ruler_3641_r,average,2.026
ruler_3642_lr,average,2.026
ruler_3642_lr-rev,average,2.026
ruler_3643_lr,average,2.026
ruler_3643_lr-rev,average,2.026
ruler_3644_lr,average,2.026
ruler_3644_lr-rev,average,2.026
ruler_3645_r,average,2.026
ruler_3646_lr,average,2.026
ruler_3646_lr-rev,average,2.026
ruler_3647_lr,average,2.026
ruler_3647_lr-rev,average,2.026
ruler_3648_r,average,2.026
ruler_3649_lr,average,2.026
ruler_3649_lr-rev,average,2.026
ruler_3650_r,average,2.026
ruler_3651_r,average,2.026
ruler_3652_lr,average,2.026
ruler_3652_lr-rev,average,2.026
ruler_3653_r,average,2.026
ruler_3654_r,average,2.026
ruler_3655_lr,average,2.026
ruler_3655_lr-rev,average,2.026
ruler_3656_lr,average,2.026
ruler_3656_lr-rev,average,2.026
ruler_3657_lr,average,2.026
ruler_3657_lr-rev,average,2.026
ruler_3658_lr,average,2.026
ruler_3658_lr-rev,average,2.026
ruler_3659_lr,average,2.026
ruler_3659_lr-rev,average,2.026
ruler_3660_lr,average,2.026
ruler_3660_lr-rev,average,2.026
ruler_3661_lr,average,2.026
ruler_3661_lr-rev,average,2.026
ruler_3662_lr,average,2.026
ruler_3662_lr-rev,average,2.026
ruler_3663_lr,average,2.026
ruler_3663_lr-rev,average,2.026
ruler_3664_lr,average,2.026
ruler_3664_lr-rev,average,2.026
ruler_3665_lr,average,2.026
ruler_3665_lr-rev,average,2.026
ruler_3666_lr,average,2.026
ruler_3666_lr-rev,average,2.026
ruler_3667_r,average,2.026
ruler_3668_lr,average,2.026
ruler_3668_lr-rev,average,2.026
ruler_3669_r,average,2.026
ruler_3670_r,average,2.026
ruler_3671_r,average,2.026
ruler_3672_r,average,2.026
ruler_3673_lr,average,2.026
ruler_3673_lr-rev,average,2.026
ruler_3674_lr,average,2.026
ruler_3674_lr-rev,average,2.026
ruler_3675_r,average,2.026
ruler_3676_lr,average,2.026
ruler_3676_lr-rev,average,2.026
ruler_3677_r,average,2.026
ruler_3678_r,average,2.026
ruler_3679_r,average,2.026
ruler_3680_lr,average,2.026
ruler_3680_lr-rev,average,2.026
ruler_3681_r,average,2.026
ruler_3682_r,average,2.026
ruler_3683_lr,average,2.026
ruler_3683_lr-rev,average,2.026
ruler_3684_lr,average,2.026
ruler_3684_lr-rev,average,2.026
ruler_3685_lr,average,2.026
ruler_3685_lr-rev,average,2.026
ruler_3686_r,average,2.026
ruler_3687_lr,average,2.026
ruler_3687_lr-rev,average,2.026
ruler_3688_lr,average,2.026
ruler_3688_lr-rev,average,2.026
ruler_3689_r,average,2.026
ruler_3690_lr,average,2.026
ruler_3690_lr-rev,average,2.026
ruler_3691_r,average,2.026
ruler_3692_lr,average,2.026
ruler_3692_lr-rev,average,2.026
ruler_3693_r,average,2.026
ruler_3694_lr,average,2.026
ruler_3694_lr-rev,average,2.026
ruler_3695_lr,average,2.026
ruler_3695_lr-rev,average,2.026
ruler_3696_r,average,2.026
ruler_3697_lr,average,2.026
ruler_3697_lr-rev,average,2.026
ruler_3698_lr,average,2.026
ruler_3698_lr-rev,average,2.026
ruler_3699_lr,average,2.026
ruler_3699_lr-rev,average,2.026
ruler_3700_r,average,2.026
ruler_3701_lr,average,2.026
ruler_3701_lr-rev,average,2.026
ruler_3702_lr,average,2.026
ruler_3702_lr-rev,average,2.026
ruler_3703_r,average,2.026
ruler_3704_lr,average,2.026
ruler_3704_lr-rev,average,2.026
ruler_3705_lr,average,2.026
ruler_3705_lr-rev,average,2.026
ruler_3706_lr,average,2.026
ruler_3706_lr-rev,average,2.026
ruler_3707_r,average,2.026
ruler_3708_lr,average,2.026
ruler_3708_lr-rev,average,2.026
ruler_3709_lr,average,2.026
ruler_3709_lr-rev,average,2.026
ruler_3710_r,average,2.026
ruler_3711_lr,average,2.026
ruler_3711_lr-rev,average,2.026
ruler_3712_lr,average,2.026
ruler_3712_lr-rev,average,2.026
ruler_3713_r,average,2.026
ruler_3714_lr,average,2.026
ruler_3714_lr-rev,average,2.026
ruler_3715_lr,average,2.026
ruler_3715_lr-rev,average,2.026
ruler_3716_lr,average,2.026
ruler_3716_lr-rev,average,2.026
ruler_3717_r,average,2.026
ruler_3718_r,average,2.026
ruler_3719_r,average,2.026
ruler_3720_r,average,2.026
ruler_3721_lr,average,2.026
ruler_3721_lr-rev,average,2.026
ruler_3722_lr,average,2.026
ruler_3722_lr-rev,average,2.026
ruler_3723_lr,average,2.026
ruler_3723_lr-rev,average,2.026
ruler_3724_lr,average,2.026
ruler_3724_lr-rev,average,2.026
ruler_3725_lr,average,2.026
ruler_3725_lr-rev,average,2.026
ruler_3726_lr,average,2.026
ruler_3726_lr-rev,average,2.026
ruler_3727_lr,average,2.026
ruler_3727_lr-rev,average,2.026
ruler_3728_lr,average,2.026
ruler_3728_lr-rev,average,2.026
ruler_3729_lr,average,2.026
ruler_3729_lr-rev,average,2.026
ruler_3730_lr,average,2.026
ruler_3730_lr-rev,average,2.026
ruler_3731_lr,average,2.026
ruler_3731_lr-rev,average,2.026
ruler_3732_lr,average,2.026
ruler_3732_lr-rev,average,2.026
ruler_3733_lr,average,2.026
ruler_3733_lr-rev,average,2.026
ruler_3734_lr,average,2.026
ruler_3734_lr-rev,average,2.026
ruler_3735_lr,average,2.026
ruler_3735_lr-rev,average,2.026
ruler_3736_lr,average,2.026
ruler_3736_lr-rev,average,2.026
ruler_3737_lr,average,2.026
ruler_3737_lr-rev,average,2.026
ruler_3738_lr,average,2.026
ruler_3738_lr-rev,average,2.026
ruler_3739_lr,average,2.026
ruler_3739_lr-rev,average,2.026
ruler_3740_r,average,2.026
ruler_3741_r,average,2.026
ruler_3742_r,average,2.026
ruler_3743_lr,average,2.026
ruler_3743_lr-rev,average,2.026
ruler_3744_r,average,2.026
ruler_3745_lr,average,2.026
ruler_3745_lr-rev,average,2.026
ruler_3746_r,average,2.026
ruler_3747_lr,average,2.026
ruler_3747_lr-rev,average,2.026
ruler_3748_r,average,2.026
ruler_3749_lr,average,2.026
ruler_3749_lr-rev,average,2.026
ruler_3750_r,average,2.026
ruler_3751_lr,average,2.026
ruler_3751_lr-rev,average,2.026
ruler_3752_lr,average,2.026
ruler_3752_lr-rev,average,2.026
ruler_3753_r,average,2.026
ruler_3754_lr,average,2.026
ruler_3754_lr-rev,average,2.026
ruler_3755_lr,average,2.026
ruler_3755_lr-rev,average,2.026
ruler_3756_lr,average,2.026
ruler_3756_lr-rev,average,2.026
ruler_3757_lr,average,2.026
ruler_3757_lr-rev,average,2.026
ruler_3758_lr,average,2.026
ruler_3758_lr-rev,average,2.026
ruler_3759_lr,average,2.026
ruler_3759_lr-rev,average,2.026
ruler_3760_lr,average,2.026
ruler_3760_lr-rev,average,2.026
ruler_3761_lr,average,2.026
ruler_3761_lr-rev,average,2.026
ruler_3762_lr,average,2.026
ruler_3762_lr-rev,average,2.026
ruler_3763_lr,average,2.026
ruler_3763_lr-rev,average,2.026
ruler_3764_lr,average,2.026
ruler_3764_lr-rev,average,2.026
ruler_3765_lr,average,2.026
ruler_3765_lr-rev,average,2.026
ruler_3766_lr,average,2.026
ruler_3766_lr-rev,average,2.026
ruler_3767_lr,average,2.026
ruler_3767_lr-rev,average,2.026
ruler_3768_lr,average,2.026
ruler_3768_lr-rev,average,2.026
ruler_3769_lr,average,2.026
ruler_3769_lr-rev,average,2.026
ruler_3770_lr,average,2.026
ruler_3770_lr-rev,average,2.026
ruler_3771_lr,average,2.026
ruler_3771_lr-rev,average,2.026
ruler_3772_lr,average,2.026
ruler_3772_lr-rev,average,2.026
ruler_3773_lr,average,2.026
ruler_3773_lr-rev,average,2.026
ruler_3774_lr,average,2.026
ruler_3774_lr-rev,average,2.026
ruler_3775_lr,average,2.026
ruler_3775_lr-rev,average,2.026
ruler_3776_lr,average,2.026
ruler_3776_lr-rev,average,2.026
ruler_3777_lr,average,2.026
ruler_3777_lr-rev,average,2.026
ruler_3778_lr,average,2.026
ruler_3778_lr-rev,average,2.026
ruler_3779_lr,average,2.026
ruler_3779_lr-rev,average,2.026
ruler_3780_lr,average,2.026
ruler_3780_lr-rev,average,2.026
ruler_3781_lr,average,2.026
ruler_3781_lr-rev,average,2.026
ruler_3782_lr,average,2.026
ruler_3782_lr-rev,average,2.026
ruler_3783_lr,average,2.026
ruler_3783_lr-rev,average,2.026
ruler_3784_lr,average,2.026
ruler_3784_lr-rev,average,2.026
ruler_3785_lr,average,2.026
ruler_3785_lr-rev,average,2.026
ruler_3786_lr,average,2.026
ruler_3786_lr-rev,average,2.026
ruler_3787_lr,average,2.026
ruler_3787_lr-rev,average,2.026
ruler_3788_lr,average,2.026
ruler_3788_lr-rev,average,2.026
ruler_3789_lr,average,2.026
ruler_3789_lr-rev,average,2.026
ruler_3790_lr,average,2.026
ruler_3790_lr-rev,average,2.026
ruler_3791_lr,average,2.026
ruler_3791_lr-rev,average,2.026
ruler_3792_lr,average,2.026
ruler_3792_lr-rev,average,2.026
ruler_3793_lr,average,2.026
ruler_3793_lr-rev,average,2.026
ruler_3794_lr,average,2.026
ruler_3794_lr-rev,average,2.026
ruler_3795_lr,average,2.026
ruler_3795_lr-rev,average,2.026
ruler_3796_lr,average,2.026
ruler_3796_lr-rev,average,2.026
ruler_3797_lr,average,2.026
ruler_3797_lr-rev,average,2.026
ruler_3798_lr,average,2.026
ruler_3798_lr-rev,average,2.026
ruler_3799_lr,average,2.026
ruler_3799_lr-rev,average,2.026
ruler_3800_lr,average,2.026
ruler_3800_lr-rev,average,2.026
ruler_3801_lr,average,2.026
ruler_3801_lr-rev,average,2.026
ruler_3802_lr,average,2.026
ruler_3802_lr-rev,average,2.026
ruler_3803_lr,average,2.026
ruler_3803_lr-rev,average,2.026
ruler_3804_lr,average,2.026
ruler_3804_lr-rev,average,2.026
ruler_3805_lr,average,2.026
ruler_3805_lr-rev,average,2.026
ruler_3806_lr,average,2.026
ruler_3806_lr-rev,average,2.026
ruler_3807_lr,average,2.026
ruler_3807_lr-rev,average,2.026
ruler_3808_r,average,2.026
ruler_3809_lr,average,3.0025
ruler_3809_lr-rev,average,3.0025
ruler_3810_r,average,3.0025
ruler_3811_lr,average,3.0025
ruler_3811_lr-rev,average,3.0025
ruler_3812_lr,average,3.0025
ruler_3812_lr-rev,average,3.0025
ruler_3813_lr,average,3.0025
ruler_3813_lr-rev,average,3.0025
ruler_3814_r,average,3.0025
ruler_3815_lr,average,3.0025
ruler_3815_lr-rev,average,3.0025
ruler_3816_lr,average,3.0025
ruler_3816_lr-rev,average,3.0025
ruler_3817_r,average,3.0025
ruler_3818_lr,average,3.0025
ruler_3818_lr-rev,average,3.0025
ruler_3819_lr,average,3.0025
ruler_3819_lr-rev,average,3.0025
ruler_3820_lr,average,3.0025
ruler_3820_lr-rev,average,3.0025
ruler_3821_r,average,4.003
ruler_3822_r,average,4.003
ruler_3823_r,average,4.003
ruler_3824_r,average,4.003
ruler_3825_r,average,4.003
ruler_3826_r,average,4.003
ruler_3827_r,average,3.0025
ruler_3828_r,average,3.0025
ruler_3829_r,average,3.0025
ruler_3830_r,average,3.0025
ruler_3831_r,average,3.0025
ruler_3832_r,average,3.0025
ruler_3833_r,average,3.0025
ruler_3834_r,average,3.0025
ruler_3835_lr,average,4.003
ruler_3835_lr-rev,average,4.003
ruler_3836_lr,average,5.0035
ruler_3836_lr-rev,average,5.0035
ruler_3837_lr,average,5.0035
ruler_3837_lr-rev,average,5.0035
ruler_3838_lr,average,5.0035
ruler_3838_lr-rev,average,5.0035
ruler_3839_lr,average,5.0035
ruler_3839_lr-rev,average,5.0035
ruler_3840_lr,average,5.0035
ruler_3840_lr-rev,average,5.0035
ruler_3841_lr,average,5.0035
ruler_3841_lr-rev,average,5.0035
ruler_3842_lr,average,5.0035
ruler_3842_lr-rev,average,5.0035
ruler_3843_lr,average,5.0035
ruler_3843_lr-rev,average,5.0035
ruler_3844_lr,average,5.0035
ruler_3844_lr-rev,average,5.0035
ruler_3845_lr,average,5.0035
ruler_3845_lr-rev,average,5.0035
ruler_3846_r,average,5.0035
ruler_3847_r,average,5.0035
ruler_3848_r,average,5.0035
ruler_3849_r,average,5.0035
ruler_3850_r,average,5.0035
ruler_3851_r,average,5.0035
ruler_3852_r,average,5.0035
ruler_3853_r,average,5.0035
ruler_3854_r,average,5.0035
ruler_3855_r,average,5.0035
ruler_3856_r,average,5.0035
ruler_3857_r,average,5.0035
ruler_3858_r,average,5.0035
ruler_3859_r,average,5.0035
ruler_3860_r,average,5.0035
ruler_3861_lr,average,5.0035
ruler_3861_lr-rev,average,5.0035
ruler_3862_lr,average,5.0035
ruler_3862_lr-rev,average,5.0035
ruler_3863_lr,average,5.0035
ruler_3863_lr-rev,average,5.0035
ruler_3864_lr,average,5.0035
ruler_3864_lr-rev,average,5.0035
ruler_3865_lr,average,5.0035
ruler_3865_lr-rev,average,5.0035
ruler_3866_r,average,5.0035
ruler_3867_r,average,5.0035
ruler_3868_r,average,5.0035
ruler_3869_lr,average,5.0035
ruler_3869_lr-rev,average,5.0035
ruler_3870_lr,average,5.0035
ruler_3870_lr-rev,average,5.0035
ruler_3871_lr,average,5.0035
ruler_3871_lr-rev,average,5.0035
ruler_3872_lr,average,5.0035
ruler_3872_lr-rev,average,5.0035
ruler_3873_lr,average,5.0035
ruler_3873_lr-rev,average,5.0035
ruler_3874_lr,average,5.0035
ruler_3874_lr-rev,average,5.0035
ruler_3875_lr,average,5.0035
ruler_3875_lr-rev,average,5.0035
ruler_3876_lr,average,5.0035
ruler_3876_lr-rev,average,5.0035
ruler_3877_lr,average,5.0035
ruler_3877_lr-rev,average,5.0035
ruler_3878_lr,average,5.0035
ruler_3878_lr-rev,average,5.0035
ruler_3879_lr,average,5.0035
ruler_3879_lr-rev,average,5.0035
ruler_3880_lr,average,5.0035
ruler_3880_lr-rev,average,5.0035
ruler_3881_lr,average,5.0035
ruler_3881_lr-rev,average,5.0035
ruler_3882_lr,average,5.0035
ruler_3882_lr-rev,average,5.0035
ruler_3883_lr,average,5.0035
ruler_3883_lr-rev,average,5.0035
ruler_3884_lr,average,5.0035
ruler_3884_lr-rev,average,5.0035
ruler_3885_lr,average,5.0035
ruler_3885_lr-rev,average,5.0035
ruler_3886_lr,average,5.0035
ruler_3886_lr-rev,average,5.0035
ruler_3887_lr,average,5.0035
ruler_3887_lr-rev,average,5.0035
ruler_3888_lr,average,5.0035
ruler_3888_lr-rev,average,5.0035
ruler_3889_lr,average,5.0035
ruler_3889_lr-rev,average,5.0035
ruler_3890_lr,average,5.0035
ruler_3890_lr-rev,average,5.0035
ruler_3891_lr,average,5.0035
ruler_3891_lr-rev,average,5.0035
ruler_3892_lr,average,5.0035
ruler_3892_lr-rev,average,5.0035
ruler_3893_lr,average,5.0035
ruler_3893_lr-rev,average,5.0035
ruler_3894_lr,average,5.0035
ruler_3894_lr-rev,average,5.0035
ruler_3895_lr,average,5.0035
ruler_3895_lr-rev,average,5.0035
ruler_3896_lr,average,5.0035
ruler_3896_lr-rev,average,5.0035
ruler_3897_lr,average,5.0035
ruler_3897_lr-rev,average,5.0035
ruler_3898_lr,average,5.0035
ruler_3898_lr-rev,average,5.0035
ruler_3899_lr,average,5.0035
ruler_3899_lr-rev,average,5.0035
ruler_3900_lr,average,5.0035
ruler_3900_lr-rev,average,5.0035
ruler_3901_lr,average,5.0035
ruler_3901_lr-rev,average,5.0035
ruler_3902_lr,average,5.0035
ruler_3902_lr-rev,average,5.0035
ruler_3903_lr,average,5.0035
ruler_3903_lr-rev,average,5.0035
ruler_3904_lr,average,5.0035
ruler_3904_lr-rev,average,5.0035
ruler_3905_lr,average,5.0035
ruler_3905_lr-rev,average,5.0035
ruler_3906_lr,average,5.0035
ruler_3906_lr-rev,average,5.0035
ruler_3907_lr,average,5.0035
ruler_3907_lr-rev,average,5.0035
ruler_3908_lr,average,5.0035
ruler_3908_lr-rev,average,5.0035
ruler_3909_lr,average,5.0035
ruler_3909_lr-rev,average,5.0035
ruler_3910_lr,average,5.0035
ruler_3910_lr-rev,average,5.0035
ruler_3911_lr,average,5.0035
ruler_3911_lr-rev,average,5.0035
ruler_3912_lr,average,5.0035
ruler_3912_lr-rev,average,5.0035
ruler_3913_r,average,5.0035
ruler_3914_r,average,5.0035
ruler_3915_r,average,5.0035
ruler_3916_lr,average,5.0035
ruler_3916_lr-rev,average,5.0035
ruler_3917_lr,average,5.0035
ruler_3917_lr-rev,average,5.0035
ruler_3918_lr,average,5.0035
ruler_3918_lr-rev,average,5.0035
ruler_3919_lr,average,5.0035
ruler_3919_lr-rev,average,5.0035
ruler_3920_lr,average,5.0035
ruler_3920_lr-rev,average,5.0035
ruler_3921_lr,average,5.0035
ruler_3921_lr-rev,average,5.0035
ruler_3922_lr,average,5.0035
ruler_3922_lr-rev,average,5.0035
ruler_3923_lr,average,5.0035
ruler_3923_lr-rev,average,5.0035
ruler_3924_lr,average,5.0035
ruler_3924_lr-rev,average,5.0035
ruler_3925_lr,average,5.0035
ruler_3925_lr-rev,average,5.0035
ruler_3926_lr,average,5.0035
ruler_3926_lr-rev,average,5.0035
ruler_3927_lr,average,5.0035
ruler_3927_lr-rev,average,5.0035
ruler_3928_lr,average,5.0035
ruler_3928_lr-rev,average,5.0035
ruler_3929_lr,average,5.0035
ruler_3929_lr-rev,average,5.0035
ruler_3930_lr,average,5.0035
ruler_3930_lr-rev,average,5.0035
ruler_3931_lr,average,5.0035
ruler_3931_lr-rev,average,5.0035
ruler_3932_lr,average,5.0035
ruler_3932_lr-rev,average,5.0035
ruler_3933_lr,average,5.0035
ruler_3933_lr-rev,average,5.0035
ruler_3934_lr,average,5.0035
ruler_3934_lr-rev,average,5.0035
ruler_3935_lr,average,5.0035
ruler_3935_lr-rev,average,5.0035
ruler_3936_lr,average,5.0035
ruler_3936_lr-rev,average,5.0035
ruler_3937_lr,average,5.0035
ruler_3937_lr-rev,average,5.0035
ruler_3938_lr,average,5.0035
ruler_3938_lr-rev,average,5.0035
ruler_3939_lr,average,5.0035
ruler_3939_lr-rev,average,5.0035
ruler_3940_lr,average,5.0035
ruler_3940_lr-rev,average,5.0035
ruler_3941_r,average,5.0035
ruler_3942_r,average,5.0035
ruler_3943_lr,average,5.0035
ruler_3943_lr-rev,average,5.0035
ruler_3944_lr,average,5.0035
ruler_3944_lr-rev,average,5.0035
ruler_3945_lr,average,5.0035
ruler_3945_lr-rev,average,5.0035
ruler_3946_r,average,5.0035
ruler_3947_r,average,5.0035
ruler_3948_lr,average,5.0035
ruler_3948_lr-rev,average,5.0035
ruler_3949_lr,average,5.0035
ruler_3949_lr-rev,average,5.0035
ruler_3950_lr,average,5.0035
ruler_3950_lr-rev,average,5.0035
ruler_3951_r,average,5.0035
ruler_3952_r,average,5.0035
ruler_3953_lr,average,5.0035
ruler_3953_lr-rev,average,5.0035
ruler_3954_lr,average,5.0035
ruler_3954_lr-rev,average,5.0035
ruler_3955_lr,average,5.0035
ruler_3955_lr-rev,average,5.0035
ruler_3956_lr,average,5.0035
ruler_3956_lr-rev,average,5.0035
ruler_3957_lr,average,5.0035
ruler_3957_lr-rev,average,5.0035
ruler_3958_r,average,5.0035
ruler_3959_r,average,5.0035
ruler_3960_lr,average,5.0035
ruler_3960_lr-rev,average,5.0035
ruler_3961_r,average,5.0035
ruler_3962_r,average,5.0035
ruler_3963_lr,average,5.0035
ruler_3963_lr-rev,average,5.0035
ruler_3964_lr,average,5.0035
ruler_3964_lr-rev,average,5.0035
ruler_3965_lr,average,5.0035
ruler_3965_lr-rev,average,5.0035
ruler_3966_r,average,5.0035
ruler_3967_r,average,5.0035
ruler_3968_r,average,5.0035
ruler_3969_r,average,5.0035
ruler_3970_r,average,5.0035
ruler_3971_r,average,5.0035
ruler_3972_r,average,5.0035
